Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,HouseAge,RemodelAge,HasBasement,TotalBath,OverallScore,LotFrontageRatio,SaleSeason,PricePerSF
47,50,RL,48,12822,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,PConc,4,TA,No,GLQ,1351,Unf,0,83,1434,GasA,Ex,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,2003,RFn,2,670,TA,TA,Y,168,43,0,0,198,0,,,,0,8,2009,WD,Abnorml,239686,3583,6,6,1,2.5,12,0.003743566,Summer,66.8953391
48,20,FV,84,11096,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,PConc,3,TA,Av,GLQ,24,Unf,0,1632,1656,GasA,Ex,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2006,RFn,3,826,TA,TA,Y,0,146,0,0,0,0,,,,0,7,2007,WD,Normal,249700,3312,1,1,1,2,13,0.007570296,Summer,75.39251208
49,190,RM,33,4456,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0,2,TA,BrkTil,2,TA,No,Unf,0,Unf,0,736,736,GasA,Gd,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,TA,8,Typ,0,,,,,0,0,,,N,0,0,102,0,0,0,,,,0,6,2009,New,Partial,113000,2188,89,1,1,2,9,0.007405745,Summer,51.64533821
50,20,RL,66,7742,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0,2,TA,CBlock,2,TA,No,BLQ,763,Unf,0,192,955,GasA,Ex,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1966,Unf,1,386,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,1,2007,WD,Normal,127000,1910,41,41,1,2,12,0.008524929,Winter,66.4921466
51,60,RL,,13869,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,2,TA,PConc,3,TA,Av,GLQ,182,Unf,0,612,794,GasA,Gd,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,TA,6,Typ,0,,Attchd,1997,Fin,2,388,TA,TA,Y,0,75,0,0,0,0,,,,0,7,2007,WD,Normal,177000,2264,10,10,1,2.5,12,,Summer,78.18021201
52,50,RM,52,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,2,TA,PConc,2,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985,Unf,2,528,TA,TA,Y,112,0,0,0,0,0,,MnPrv,Shed,400,9,2006,WD,Normal,114500,1632,72,56,1,1,12,0.008333333,Fall,70.15931373
53,90,RM,110,8472,Grvl,,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,1,TA,CBlock,3,TA,Gd,LwQ,104,GLQ,712,0,816,GasA,TA,N,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,0,,CarPort,1963,Unf,2,516,TA,TA,Y,106,0,0,0,0,0,,,,0,5,2010,WD,Normal,110000,1632,47,47,1,2,10,0.012983947,Spring,67.40196078
54,20,RL,68,50271,Pave,,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0,3,TA,CBlock,4,TA,Gd,GLQ,1810,Unf,0,32,1842,GasA,Gd,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,1981,Fin,3,894,TA,TA,Y,857,72,0,0,0,0,,,,0,11,2006,WD,Normal,385000,3684,25,19,1,2.5,14,0.001352669,Fall,104.5059718
55,80,RL,60,7134,Pave,,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0,2,TA,CBlock,2,TA,No,ALQ,384,Unf,0,0,384,GasA,TA,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962,Unf,2,572,TA,TA,Y,0,50,0,0,0,0,,MnPrv,,0,2,2007,WD,Normal,130000,1744,52,52,1,1,10,0.008410429,Winter,74.5412844
56,20,RL,100,10175,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272,2,TA,CBlock,2,TA,No,BLQ,490,Unf,0,935,1425,GasA,Gd,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1964,RFn,2,576,TA,TA,Y,0,0,0,407,0,0,,,,0,7,2008,WD,Normal,180500,2850,44,44,1,2,11,0.00982801,Summer,63.33333333
57,160,FV,24,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456,3,TA,PConc,3,TA,No,GLQ,649,Unf,0,321,970,GasA,Ex,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,Gd,7,Typ,0,,Attchd,1999,Fin,2,480,TA,TA,Y,115,0,0,0,0,0,,,,0,8,2009,WD,Abnorml,172500,2709,10,9,1,3.5,13,0.009073724,Summer,63.67663344
58,60,RL,89,11645,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,PConc,3,TA,No,Unf,0,Unf,0,860,860,GasA,Ex,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,Gd,7,Typ,0,,Attchd,2004,RFn,2,565,TA,TA,Y,0,70,0,0,0,0,,,,0,8,2006,WD,Normal,196500,2580,2,2,1,2.5,12,0.007642765,Summer,76.1627907
59,60,RL,66,13682,Pave,,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031,4,TA,PConc,4,TA,Gd,Unf,0,Unf,0,1410,1410,GasA,Ex,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,2006,Fin,3,641,TA,TA,Y,192,0,37,0,0,0,,,,0,10,2006,New,Partial,438780,4355,0,0,1,3.5,15,0.004823856,Fall,100.7531573
60,20,RL,60,7200,Pave,,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0,2,TA,CBlock,2,TA,Av,ALQ,632,Unf,0,148,780,GasA,Ex,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1973,Unf,1,352,TA,TA,Y,196,0,0,0,0,0,,MnPrv,,0,1,2008,WD,Normal,124900,1560,36,36,1,1,12,0.008333333,Winter,80.06410256
61,20,RL,63,13072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,2,TA,PConc,3,TA,No,ALQ,941,Unf,0,217,1158,GasA,Ex,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,Gd,5,Typ,0,,Detchd,2006,Unf,2,576,TA,TA,Y,0,50,0,0,0,0,,,,0,5,2006,New,Partial,158000,2316,2,2,1,2.5,11,0.004819461,Spring,68.22107081
62,75,RM,60,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0,2,TA,BrkTil,2,Fa,No,Unf,0,Unf,0,530,530,GasA,TA,N,SBrkr,581,530,0,1111,0,0,1,0,3,1,Fa,6,Typ,0,,Detchd,1935,Unf,1,288,TA,TA,N,0,0,144,0,0,0,,,,0,3,2007,WD,Normal,101000,1641,87,11,1,1,12,0.008333333,Spring,61.54783668
63,120,RL,44,6442,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178,3,TA,PConc,3,Gd,Mn,GLQ,24,Unf,0,1346,1370,GasA,Ex,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006,RFn,2,484,TA,TA,Y,120,49,0,0,0,0,,,,0,10,2007,WD,Normal,202500,2740,1,1,1,2,13,0.006830177,Fall,73.90510949
64,70,RM,50,10300,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0,2,TA,BrkTil,2,TA,No,Unf,0,Unf,0,576,576,GasA,Gd,Y,SBrkr,902,808,0,1710,0,0,2,0,3,1,TA,9,Typ,0,,Detchd,1990,Unf,2,480,TA,TA,Y,12,11,64,0,0,0,,GdPrv,,0,4,2010,WD,Normal,140000,2286,89,60,1,2,13,0.004854369,Spring,61.24234471
65,60,RL,,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573,2,TA,PConc,3,TA,No,GLQ,739,Unf,0,318,1057,GasA,Ex,Y,SBrkr,1057,977,0,2034,1,0,2,1,3,1,Gd,8,Typ,0,,Attchd,1998,RFn,2,645,TA,TA,Y,576,36,0,0,0,0,,GdPrv,,0,2,2009,WD,Normal,219500,3091,12,11,1,3.5,12,,Winter,71.01261728
66,60,RL,76,9591,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344,3,TA,PConc,4,TA,Av,Unf,0,Unf,0,1143,1143,GasA,Ex,Y,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004,RFn,3,852,TA,TA,Y,192,151,0,0,0,0,,,,0,10,2007,WD,Normal,317000,3616,3,2,1,2.5,13,0.007924096,Fall,87.6659292
67,20,RL,,19900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287,2,TA,CBlock,3,TA,Gd,GLQ,912,Unf,0,1035,1947,GasA,TA,Y,SBrkr,2207,0,0,2207,1,0,2,0,3,1,TA,7,Min1,1,Gd,Attchd,1970,RFn,2,576,TA,TA,Y,301,0,0,0,0,0,,,,0,7,2010,WD,Normal,180000,4154,40,21,1,3,12,,Summer,43.33172845
68,20,RL,72,10665,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167,3,TA,PConc,3,TA,Av,GLQ,1013,Unf,0,440,1453,GasA,Ex,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2003,RFn,2,558,TA,TA,Y,144,29,0,0,0,0,,,,0,6,2007,WD,Normal,226000,2932,4,4,1,3,12,0.006751055,Summer,77.08049113
69,30,RM,47,4608,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0,2,Gd,CBlock,2,TA,No,Unf,0,Unf,0,747,747,GasA,TA,Y,SBrkr,747,0,0,747,0,0,1,0,2,1,TA,4,Typ,0,,Attchd,1945,Unf,1,220,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD,Normal,80000,1494,65,60,1,1,10,0.010199653,Summer,53.54752343
70,50,RL,81,15593,Pave,,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0,3,TA,CBlock,2,TA,No,BLQ,603,Unf,0,701,1304,GasW,TA,Y,SBrkr,1304,983,0,2287,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1953,Fin,2,667,TA,TA,Y,0,21,114,0,0,0,,,,0,7,2006,WD,Normal,225000,3591,53,53,1,2,11,0.005194639,Summer,62.6566416
71,20,RL,95,13651,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115,2,Gd,CBlock,3,TA,Gd,ALQ,1880,Unf,0,343,2223,GasA,Ex,Y,SBrkr,2223,0,0,2223,1,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1973,Fin,2,516,TA,TA,Y,300,0,0,0,0,0,,,,0,2,2007,WD,Normal,244000,4446,34,34,1,3,13,0.006959197,Winter,54.88079172
72,20,RL,69,7599,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0,2,TA,CBlock,2,TA,No,ALQ,565,Unf,0,280,845,GasA,TA,Y,SBrkr,845,0,0,845,1,0,1,0,2,1,TA,4,Typ,0,,Detchd,1987,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2007,WD,Normal,129500,1690,25,1,1,2,10,0.009080142,Summer,76.62721893
73,60,RL,74,10141,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,2,TA,PConc,3,TA,No,Unf,0,Unf,0,832,832,GasA,Gd,Y,SBrkr,885,833,0,1718,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1998,Fin,2,427,TA,TA,Y,0,94,0,0,291,0,,,,0,12,2009,WD,Normal,185000,2550,11,11,1,2.5,12,0.007297111,Winter,72.54901961
74,20,RL,85,10200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104,2,TA,CBlock,2,TA,No,ALQ,320,BLQ,362,404,1086,GasA,Gd,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1989,Unf,2,490,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,5,2010,WD,Normal,144900,2172,56,7,1,2,12,0.008333333,Spring,66.71270718
75,50,RM,60,5790,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0,3,Gd,CBlock,1,TA,No,Unf,0,Unf,0,840,840,GasA,Gd,N,SBrkr,840,765,0,1605,0,0,2,0,3,2,TA,8,Typ,0,,Detchd,1915,Unf,1,379,TA,TA,Y,0,0,202,0,0,0,,,,0,5,2010,WD,Normal,107400,2445,95,60,1,2,9,0.010362694,Spring,43.92638037
76,180,RM,21,1596,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0,2,TA,CBlock,3,TA,Gd,GLQ,462,Unf,0,0,462,GasA,TA,Y,SBrkr,526,462,0,988,1,0,1,0,2,1,TA,5,Typ,0,,BuiltIn,1973,Unf,1,297,TA,TA,Y,120,101,0,0,0,0,,GdWo,,0,11,2009,WD,Normal,91000,1450,36,36,1,2,9,0.013157895,Fall,62.75862069
77,20,RL,,8475,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0,2,TA,CBlock,2,TA,No,ALQ,228,Unf,0,724,952,GasA,Ex,Y,FuseA,952,0,0,952,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1956,Unf,1,283,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2008,WD,Normal,135750,1904,52,52,1,1,11,,Spring,71.29726891
78,50,RM,50,8635,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,2,TA,CBlock,2,TA,No,BLQ,336,GLQ,41,295,672,GasA,TA,Y,SBrkr,1072,213,0,1285,1,0,1,0,2,1,TA,6,Min1,0,,Detchd,1948,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,1,2008,WD,Normal,127000,1957,60,7,1,2,10,0.005790388,Winter,64.89524783
79,90,RL,72,10778,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0,2,TA,CBlock,2,TA,No,Unf,0,Unf,0,1768,1768,GasA,TA,N,SBrkr,1768,0,0,1768,0,0,2,0,4,2,TA,8,Typ,0,,,,,0,0,,,Y,0,0,0,0,0,0,,,,0,4,2010,WD,Normal,136500,3536,42,42,1,2,9,0.006680275,Spring,38.60294118
80,50,RM,60,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,2,TA,PConc,2,TA,No,Unf,0,Unf,0,440,440,GasA,Gd,Y,SBrkr,682,548,0,1230,0,0,1,1,2,1,TA,5,Typ,0,,Detchd,1966,Unf,2,440,TA,TA,Y,74,0,128,0,0,0,,MnPrv,,0,5,2009,WD,Normal,110000,1670,99,28,1,1.5,11,0.005747126,Spring,65.86826347
81,60,RL,100,13000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576,2,Gd,CBlock,3,TA,No,Rec,448,Unf,0,448,896,GasA,TA,Y,SBrkr,1182,960,0,2142,0,0,2,1,4,1,Gd,8,Typ,1,Gd,Attchd,1968,Fin,1,509,TA,TA,Y,0,72,0,0,252,0,,,,0,6,2009,WD,Normal,193500,3038,41,41,1,2.5,12,0.007692308,Summer,63.69321922
82,120,RM,32,4500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443,2,Gd,PConc,4,Gd,No,GLQ,1201,Unf,0,36,1237,GasA,Ex,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,TA,5,Typ,0,,Attchd,1998,Fin,2,405,TA,TA,Y,0,199,0,0,0,0,,,,0,3,2006,WD,Normal,153500,2574,8,8,1,3,11,0.007111111,Spring,59.63480963
83,20,RL,78,10206,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468,2,TA,PConc,3,TA,No,GLQ,33,Unf,0,1530,1563,GasA,Ex,Y,SBrkr,1563,0,0,1563,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007,RFn,3,758,TA,TA,Y,144,99,0,0,0,0,,,,0,10,2008,WD,Normal,245000,3126,1,1,1,2,13,0.007642563,Fall,78.37492003
84,20,RL,80,8892,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66,2,TA,CBlock,2,TA,No,Unf,0,Unf,0,1065,1065,GasA,Gd,Y,SBrkr,1065,0,0,1065,0,0,1,1,3,1,TA,6,Typ,0,,Detchd,1974,Unf,2,461,TA,TA,Y,74,0,0,0,0,0,,,,0,7,2007,COD,Normal,126500,2130,47,47,1,1.5,10,0.008996851,Summer,59.38967136
85,80,RL,,8530,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22,2,TA,PConc,3,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,804,670,0,1474,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995,Fin,2,400,TA,TA,Y,120,72,0,0,0,0,,,Shed,700,5,2009,WD,Normal,168500,1858,14,13,1,2.5,12,,Spring,90.68891281
86,60,RL,121,16059,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284,3,TA,CBlock,3,TA,No,Unf,0,Unf,0,1288,1288,GasA,Ex,Y,SBrkr,1301,1116,0,2417,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1991,Unf,2,462,TA,TA,Y,127,82,0,0,0,0,,,,0,4,2006,WD,Normal,260000,3705,15,14,1,2.5,13,0.007534716,Spring,70.1754386
87,60,RL,122,11911,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,3,TA,PConc,3,TA,Av,Unf,0,Unf,0,684,684,GasA,Ex,Y,SBrkr,684,876,0,1560,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2005,Fin,2,400,TA,TA,Y,100,38,0,0,0,0,,,,0,3,2009,WD,Normal,174000,2244,4,4,1,2.5,11,0.010242633,Spring,77.54010695
88,160,FV,40,3951,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76,3,TA,PConc,3,TA,Av,Unf,0,Unf,0,612,612,GasA,Ex,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2009,RFn,2,528,TA,TA,Y,0,234,0,0,0,0,,,,0,6,2009,New,Partial,164500,1836,0,0,1,2.5,11,0.010124019,Summer,89.59694989
89,50,C (all),105,8470,Pave,,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,None,0,1,Fa,CBlock,2,Fa,No,Unf,0,Unf,0,1013,1013,GasA,TA,N,SBrkr,1013,0,513,1526,0,0,1,0,2,1,Fa,6,Typ,0,,,,,0,0,,,N,0,0,156,0,0,0,,MnPrv,,0,10,2009,ConLD,Abnorml,85000,2026,94,27,1,1,5,0.012396694,Fall,41.95459033
90,20,RL,60,8070,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,2,TA,PConc,3,TA,No,GLQ,588,Unf,0,402,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,,,,,0,0,,,Y,0,0,0,0,0,0,,,,0,8,2007,WD,Normal,123600,1980,13,12,1,2,9,0.007434944,Summer,62.42424242
91,20,RL,60,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,2,TA,Slab,,,,,0,,0,0,0,GasA,TA,Y,FuseA,1040,0,0,1040,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1950,Unf,2,420,TA,TA,Y,0,29,0,0,0,0,,,,0,7,2006,WD,Normal,109900,1040,56,56,0,1,9,0.008333333,Summer,105.6730769
92,20,RL,85,8500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203,2,TA,CBlock,2,TA,No,Rec,600,Unf,0,635,1235,GasA,TA,Y,SBrkr,1235,0,0,1235,0,0,1,0,2,1,TA,6,Typ,0,,Attchd,1961,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,12,2006,WD,Abnorml,98600,2470,45,45,1,1,8,0.01,Winter,39.91902834
93,30,RL,80,13360,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,2,Gd,BrkTil,3,TA,No,ALQ,713,Unf,0,163,876,GasA,Ex,Y,SBrkr,964,0,0,964,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1921,Unf,2,432,TA,TA,Y,0,0,44,0,0,0,,,,0,8,2009,WD,Normal,163500,1840,88,3,1,2,12,0.005988024,Summer,88.85869565
94,190,C (all),60,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0,2,TA,BrkTil,2,Fa,Mn,Rec,1046,Unf,0,168,1214,GasW,Ex,N,SBrkr,1260,1031,0,2291,0,1,2,0,4,2,TA,9,Typ,1,Gd,Detchd,1900,Unf,2,506,TA,TA,Y,0,0,0,0,99,0,,,,0,11,2007,WD,Normal,133900,3505,97,9,1,2.5,12,0.008333333,Fall,38.20256776
